audio_path	transcript	phoneme_transcript
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_181.wav	họ xửng vửng kêu lên	h#O6a#_6a# s#M3#N3#_3# v#M3#N3#_3# k#e1#w1#_1# l#e1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_182.wav	cha mẹ già tóc hai lần bạc	ts#a1#_1# m#E6a#_6a# z#a2#_2# t#O_X5b#kp5b#_5b# h#a1#j1#_1# l#7_X2#n2#_2# b#a6b#k6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_183.wav	đội bóng rổ ấy còn mang mọi người đến gần nhau hơn	d#o6a#j6a#_6a# b#O_X5a#Nm5a#_5a# z#o3#_3# 7_X5a#j5a#_5a# k#O2#n2#_2# m#a1#N1#_1# m#O6a#j6a#_6a# N#M72#j2#_2# d#e5a#n5a#_5a# G#7_X2#n2#_2# J#a_X1#w1#_1# h#71#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_184.wav	ổi xanh khế vàng trĩu trịt trái trong hàng rào nhà người ta	o3#j3#_3# s#E_X1#J1#_1# x#e5a#_5a# v#a2#N2#_2# ts#i4#w4#_4# ts#i6b#t6b#_6b# ts#a5a#j5a#_5a# ts#O_X1#Nm1#_1# h#a2#N2#_2# z#a2#w2#_2# J#a2#_2# N#M72#j2#_2# t#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_185.wav	nhạc tài tử có các nhạc khúc tây thi	J#a6b#k6b#_6b# t#a2#j2#_2# t#M3#_3# k#O5a#_5a# k#a5b#k5b#_5b# J#a6b#k6b#_6b# x#u5b#kp5b#_5b# t#7_X1#j1#_1# t_h#i1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_186.wav	lủng lỗ	l#u3#Nm3#_3# l#o4#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_187.wav	trở về gây chuyện xin đểu	ts#73#_3# v#e2#_2# G#7_X1#j1#_1# ts#wp6a#ie6a#n6a#_6a# s#i1#n1#_1# d#e3#w3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_188.wav	mà lần đầu tiên tôi bị lầm tưởng	m#a2#_2# l#7_X2#n2#_2# d#7_X2#w2#_2# t#ie1#n1#_1# t#o1#j1#_1# b#i6a#_6a# l#7_X2#m2#_2# t#M73#N3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_189.wav	tránh những chỗ môi trường bẩn và đầy khói bụi	ts#E_X5a#J5a#_5a# J#M4#N4#_4# ts#o4#_4# m#o1#j1#_1# ts#M72#N2#_2# b#7_X3#n3#_3# v#a2#_2# d#7_X2#j2#_2# x#O5a#j5a#_5a# b#u6a#j6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_190.wav	chiếc xe bom lao thẳng vào cổng đại sứ quán và phát nổ	ts#ie5b#k5b#_5b# s#E1#_1# b#O1#m1#_1# l#a1#w1#_1# t_h#a_X3#N3#_3# v#a2#w2#_2# k#o3#Nm3#_3# d#a6a#j6a#_6a# s#M5a#_5a# k#wp5a#a5a#n5a#_5a# v#a2#_2# f#a5b#t5b#_5b# n#o3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_191.wav	sự phản ứng đó càng làm tăng thêm tính bất cập của chương trình	s#M6a#_6a# f#a3#n3#_3# M5a#N5a#_5a# d#O5a#_5a# k#a2#N2#_2# l#a2#m2#_2# t#a_X1#N1#_1# t_h#e1#m1#_1# t#i5a#J5a#_5a# b#7_X5b#t5b#_5b# k#7_X6b#p6b#_6b# k#uo3#_3# ts#M71#N1#_1# ts#i2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_192.wav	họ phát hiện ra vụ vượt ngục	h#O6a#_6a# f#a5b#t5b#_5b# h#ie6a#n6a#_6a# z#a1#_1# v#u6a#_6a# v#M76b#t6b#_6b# N#u6b#kp6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_193.wav	thu được những khoản thuế khác của doanh nghiệp	t_h#u1#_1# d#M76b#k6b#_6b# J#M4#N4#_4# x#wp3#a3#n3#_3# t_h#wp5a#e5a#_5a# x#a5b#k5b#_5b# k#uo3#_3# z#wp1#E_X1#J1#_1# N#ie6b#p6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_194.wav	dòng xuống từ từ	z#O_X2#Nm2#_2# s#uo5a#N5a#_5a# t#M2#_2# t#M2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_195.wav	những gì chúng ta có được	J#M4#N4#_4# z#i2#_2# ts#u5a#Nm5a#_5a# t#a1#_1# k#O5a#_5a# d#M76b#k6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_196.wav	bằng một bộ sưu tập các cây gậy bóng chày	b#a_X2#N2#_2# m#o6b#t6b#_6b# b#o6a#_6a# s#M1#w1#_1# t#7_X6b#p6b#_6b# k#a5b#k5b#_5b# k#7_X1#j1#_1# G#7_X6a#j6a#_6a# b#O_X5a#Nm5a#_5a# ts#a_X2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_197.wav	cũng không loại trừ một tàu chở dầu nào đó	k#u4#Nm4#_4# x#o1#Nm1#_1# l#wp6a#a6a#j6a#_6a# ts#M2#_2# m#o6b#t6b#_6b# t#a_X2#w2#_2# ts#73#_3# z#7_X2#w2#_2# n#a2#w2#_2# d#O5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_198.wav	từ khâu lấy nhiên liệu đầu vào	t#M2#_2# x#7_X1#w1#_1# l#7_X5a#j5a#_5a# J#ie1#n1#_1# l#ie6a#w6a#_6a# d#7_X2#w2#_2# v#a2#w2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_199.wav	văn nghệ cười nhà thơ họ đỗ và vua	v#a_X1#n1#_1# N#e6a#_6a# k#M72#j2#_2# J#a2#_2# t_h#71#_1# h#O6a#_6a# d#o4#_4# v#a2#_2# v#uo1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_200.wav	dành cho những người muốn bỏ thuốc	z#E_X2#J2#_2# ts#O1#_1# J#M4#N4#_4# N#M72#j2#_2# m#uo5a#n5a#_5a# b#O3#_3# t_h#uo5b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_201.wav	không một hai ba bốn	x#o1#Nm1#_1# m#o6b#t6b#_6b# h#a1#j1#_1# b#a1#_1# b#o5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_202.wav	bốn năm sáu bảy tám	b#o5a#n5a#_5a# n#a_X1#m1#_1# s#a_X5a#w5a#_5a# b#a_X3#j3#_3# t#a5a#m5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_203.wav	tám chín mười mười một	t#a5a#m5a#_5a# ts#i5a#n5a#_5a# m#M72#j2#_2# m#M72#j2#_2# m#o6b#t6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_204.wav	mười một mười hai mười ba	m#M72#j2#_2# m#o6b#t6b#_6b# m#M72#j2#_2# h#a1#j1#_1# m#M72#j2#_2# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_205.wav	mười bốn mười lăm mười sáu	m#M72#j2#_2# b#o5a#n5a#_5a# m#M72#j2#_2# l#a_X1#m1#_1# m#M72#j2#_2# s#a_X5a#w5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_206.wav	mười bảy mười tám mười chín	m#M72#j2#_2# b#a_X3#j3#_3# m#M72#j2#_2# t#a5a#m5a#_5a# m#M72#j2#_2# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_207.wav	hai mươi hai mươi mốt	h#a1#j1#_1# m#M71#j1#_1# h#a1#j1#_1# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_208.wav	hai mươi hai hai mươi ba	h#a1#j1#_1# m#M71#j1#_1# h#a1#j1#_1# h#a1#j1#_1# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_209.wav	hai mươi bốn hai mươi lăm	h#a1#j1#_1# m#M71#j1#_1# b#o5a#n5a#_5a# h#a1#j1#_1# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_210.wav	hai mươi sáu hai mươi bảy	h#a1#j1#_1# m#M71#j1#_1# s#a_X5a#w5a#_5a# h#a1#j1#_1# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_211.wav	hai mươi tám hai mươi chín	h#a1#j1#_1# m#M71#j1#_1# t#a5a#m5a#_5a# h#a1#j1#_1# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_212.wav	ba mươi ba mươi mốt	b#a1#_1# m#M71#j1#_1# b#a1#_1# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_213.wav	ba mươi hai ba mươi ba	b#a1#_1# m#M71#j1#_1# h#a1#j1#_1# b#a1#_1# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_214.wav	ba mươi bốn ba mươi lăm	b#a1#_1# m#M71#j1#_1# b#o5a#n5a#_5a# b#a1#_1# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_215.wav	ba mươi sáu ba mươi bảy	b#a1#_1# m#M71#j1#_1# s#a_X5a#w5a#_5a# b#a1#_1# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_216.wav	ba mươi tám ba mươi chín	b#a1#_1# m#M71#j1#_1# t#a5a#m5a#_5a# b#a1#_1# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_217.wav	bốn mươi bốn mươi mốt	b#o5a#n5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_218.wav	bốn mươi hai bốn mươi ba	b#o5a#n5a#_5a# m#M71#j1#_1# h#a1#j1#_1# b#o5a#n5a#_5a# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_219.wav	bốn mươi bốn bốn mươi lăm	b#o5a#n5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a# b#o5a#n5a#_5a# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_220.wav	bốn mươi sáu bốn mươi bảy	b#o5a#n5a#_5a# m#M71#j1#_1# s#a_X5a#w5a#_5a# b#o5a#n5a#_5a# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_221.wav	bốn mươi tám bốn mươi chín	b#o5a#n5a#_5a# m#M71#j1#_1# t#a5a#m5a#_5a# b#o5a#n5a#_5a# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_222.wav	năm mươi năm mươi mốt	n#a_X1#m1#_1# m#M71#j1#_1# n#a_X1#m1#_1# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_223.wav	năm mươi hai năm mươi ba	n#a_X1#m1#_1# m#M71#j1#_1# h#a1#j1#_1# n#a_X1#m1#_1# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_224.wav	năm mươi bốn năm mươi lăm	n#a_X1#m1#_1# m#M71#j1#_1# b#o5a#n5a#_5a# n#a_X1#m1#_1# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_225.wav	năm mươi sáu năm mươi bảy	n#a_X1#m1#_1# m#M71#j1#_1# s#a_X5a#w5a#_5a# n#a_X1#m1#_1# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_226.wav	năm mươi tám năm mươi chín	n#a_X1#m1#_1# m#M71#j1#_1# t#a5a#m5a#_5a# n#a_X1#m1#_1# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_227.wav	sáu mươi sáu mươi mốt	s#a_X5a#w5a#_5a# m#M71#j1#_1# s#a_X5a#w5a#_5a# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_228.wav	sáu mươi hai sáu mươi ba	s#a_X5a#w5a#_5a# m#M71#j1#_1# h#a1#j1#_1# s#a_X5a#w5a#_5a# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_229.wav	sáu mươi bốn sáu mươi lăm	s#a_X5a#w5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a# s#a_X5a#w5a#_5a# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_230.wav	sáu mươi sáu sáu mươi bảy	s#a_X5a#w5a#_5a# m#M71#j1#_1# s#a_X5a#w5a#_5a# s#a_X5a#w5a#_5a# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_231.wav	sáu mươi tám sáu mươi chín	s#a_X5a#w5a#_5a# m#M71#j1#_1# t#a5a#m5a#_5a# s#a_X5a#w5a#_5a# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_232.wav	bảy mươi bảy mươi mốt	b#a_X3#j3#_3# m#M71#j1#_1# b#a_X3#j3#_3# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_233.wav	bảy mươi hai bảy mươi ba	b#a_X3#j3#_3# m#M71#j1#_1# h#a1#j1#_1# b#a_X3#j3#_3# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_234.wav	bảy mươi bốn bảy mươi lăm	b#a_X3#j3#_3# m#M71#j1#_1# b#o5a#n5a#_5a# b#a_X3#j3#_3# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_235.wav	bảy mươi sáu bảy mươi bảy	b#a_X3#j3#_3# m#M71#j1#_1# s#a_X5a#w5a#_5a# b#a_X3#j3#_3# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_236.wav	bảy mươi tám bảy mươi chín	b#a_X3#j3#_3# m#M71#j1#_1# t#a5a#m5a#_5a# b#a_X3#j3#_3# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_237.wav	tám mươi tám mươi mốt	t#a5a#m5a#_5a# m#M71#j1#_1# t#a5a#m5a#_5a# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_238.wav	tám mươi hai tám mươi ba	t#a5a#m5a#_5a# m#M71#j1#_1# h#a1#j1#_1# t#a5a#m5a#_5a# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_239.wav	tám mươi bốn tám mươi lăm	t#a5a#m5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a# t#a5a#m5a#_5a# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_240.wav	tám mươi sáu tám mươi bảy	t#a5a#m5a#_5a# m#M71#j1#_1# s#a_X5a#w5a#_5a# t#a5a#m5a#_5a# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_241.wav	tám mươi tám tám mươi chín	t#a5a#m5a#_5a# m#M71#j1#_1# t#a5a#m5a#_5a# t#a5a#m5a#_5a# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_242.wav	chín mươi chín mươi mốt	ts#i5a#n5a#_5a# m#M71#j1#_1# ts#i5a#n5a#_5a# m#M71#j1#_1# m#o5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_243.wav	chín mươi hai chín mươi ba	ts#i5a#n5a#_5a# m#M71#j1#_1# h#a1#j1#_1# ts#i5a#n5a#_5a# m#M71#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_244.wav	chín mươi bốn chín mươi lăm	ts#i5a#n5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a# ts#i5a#n5a#_5a# m#M71#j1#_1# l#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_245.wav	chín mươi sáu chín mươi bảy	ts#i5a#n5a#_5a# m#M71#j1#_1# s#a_X5a#w5a#_5a# ts#i5a#n5a#_5a# m#M71#j1#_1# b#a_X3#j3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_246.wav	chín mươi tám chín mươi chín	ts#i5a#n5a#_5a# m#M71#j1#_1# t#a5a#m5a#_5a# ts#i5a#n5a#_5a# m#M71#j1#_1# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_247.wav	một trăm một hai ba	m#o6b#t6b#_6b# ts#a_X1#m1#_1# m#o6b#t6b#_6b# h#a1#j1#_1# b#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_248.wav	một ba năm bảy chín	m#o6b#t6b#_6b# b#a1#_1# n#a_X1#m1#_1# b#a_X3#j3#_3# ts#i5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_249.wav	không hai bốn sáu tám	x#o1#Nm1#_1# h#a1#j1#_1# b#o5a#n5a#_5a# s#a_X5a#w5a#_5a# t#a5a#m5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_250.wav	một hai ba bốn năm	m#o6b#t6b#_6b# h#a1#j1#_1# b#a1#_1# b#o5a#n5a#_5a# n#a_X1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_251.wav	cà phê lề đường sắp phải dẹp tiệm	k#a2#_2# f#e1#_1# l#e2#_2# d#M72#N2#_2# s#a_X5b#p5b#_5b# f#a3#j3#_3# z#E6b#p6b#_6b# t#ie6a#m6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_252.wav	bọn ma cô lên ngôi	b#O6a#n6a#_6a# m#a1#_1# k#o1#_1# l#e1#n1#_1# N#o1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_253.wav	chỉ tội các em phò bị bóc lột dữ quá	ts#i3#_3# t#o6a#j6a#_6a# k#a5b#k5b#_5b# E1#m1#_1# f#O2#_2# b#i6a#_6a# b#O_X5b#kp5b#_5b# l#o6b#t6b#_6b# z#M4#_4# k#wp5a#a5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_254.wav	chí tài là thần tượng của em	ts#i5a#_5a# t#a2#j2#_2# l#a2#_2# t_h#7_X2#n2#_2# t#M76a#N6a#_6a# k#uo3#_3# E1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_255.wav	nam tử việt đại hạ nhân đầu đội quyền chân đạp nghĩa	n#a1#m1#_1# t#M3#_3# v#ie6b#t6b#_6b# d#a6a#j6a#_6a# h#a6a#_6a# J#7_X1#n1#_1# d#7_X2#w2#_2# d#o6a#j6a#_6a# k#wp2#ie2#n2#_2# ts#7_X1#n1#_1# d#a6b#p6b#_6b# N#ie4#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_256.wav	nữ nhân việt còn coi được chút	n#M4#_4# J#7_X1#n1#_1# v#ie6b#t6b#_6b# k#O2#n2#_2# k#O1#j1#_1# d#M76b#k6b#_6b# ts#u5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_257.wav	thằng đó thiệt là hết muốn sống	t_h#a_X2#N2#_2# d#O5a#_5a# t_h#ie6b#t6b#_6b# l#a2#_2# h#e5b#t5b#_5b# m#uo5a#n5a#_5a# s#o5a#Nm5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_258.wav	không biết cao thấp	x#o1#Nm1#_1# b#ie5b#t5b#_5b# k#a1#w1#_1# t_h#7_X5b#p5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_259.wav	chỉ giỏi làm càng	ts#i3#_3# z#O3#j3#_3# l#a2#m2#_2# k#a2#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_260.wav	nhớ giao hàng đúng hẹn nha	J#75a#_5a# z#a1#w1#_1# h#a2#N2#_2# d#u5a#Nm5a#_5a# h#E6a#n6a#_6a# J#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_261.wav	con hàng đó em chấm ngon lắm đại ca	k#O1#n1#_1# h#a2#N2#_2# d#O5a#_5a# E1#m1#_1# ts#7_X5a#m5a#_5a# N#O1#n1#_1# l#a_X5a#m5a#_5a# d#a6a#j6a#_6a# k#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_262.wav	đi thị thực một chuyến xem sao	d#i1#_1# t_h#i6a#_6a# t_h#M6b#k6b#_6b# m#o6b#t6b#_6b# ts#wp5a#ie5a#n5a#_5a# s#E1#m1#_1# s#a1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_263.wav	số mình sao mà xui quá toàn gặp gì đâu không	s#o5a#_5a# m#i2#J2#_2# s#a1#w1#_1# m#a2#_2# s#u1#j1#_1# k#wp5a#a5a#_5a# t#wp2#a2#n2#_2# G#a_X6b#p6b#_6b# z#i2#_2# d#7_X1#w1#_1# x#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_264.wav	trò chơi mới ra hay quá nhỉ	ts#O2#_2# ts#71#j1#_1# m#75a#j5a#_5a# z#a1#_1# h#a_X1#j1#_1# k#wp5a#a5a#_5a# J#i3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_265.wav	chơi dở tệ mà cứ to mồm	ts#71#j1#_1# z#73#_3# t#e6a#_6a# m#a2#_2# k#M5a#_5a# t#O1#_1# m#o2#m2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_266.wav	không sợ thiên hạ cười chê chỉ sợ không mê đàn bà	x#o1#Nm1#_1# s#76a#_6a# t_h#ie1#n1#_1# h#a6a#_6a# k#M72#j2#_2# ts#e1#_1# ts#i3#_3# s#76a#_6a# x#o1#Nm1#_1# m#e1#_1# d#a2#n2#_2# b#a2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_267.wav	cầu thủ đá bóng như đá cầu	k#7_X2#w2#_2# t_h#u3#_3# d#a5a#_5a# b#O_X5a#Nm5a#_5a# J#M1#_1# d#a5a#_5a# k#7_X2#w2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_268.wav	không thấy tôi đang tìm đối sách sao	x#o1#Nm1#_1# t_h#7_X5a#j5a#_5a# t#o1#j1#_1# d#a1#N1#_1# t#i2#m2#_2# d#o5a#j5a#_5a# s#E_X5b#k5b#_5b# s#a1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_269.wav	lãi nhãi hoài điếc cả tai	l#a4#j4#_4# J#a4#j4#_4# h#wp2#a2#j2#_2# d#ie5b#k5b#_5b# k#a3#_3# t#a1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_270.wav	có một cách này hay lắm không biết anh có muốn nghe không	k#O5a#_5a# m#o6b#t6b#_6b# k#E_X5b#k5b#_5b# n#a_X2#j2#_2# h#a_X1#j1#_1# l#a_X5a#m5a#_5a# x#o1#Nm1#_1# b#ie5b#t5b#_5b# E_X1#J1#_1# k#O5a#_5a# m#uo5a#n5a#_5a# N#E1#_1# x#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_271.wav	công việc tuần này sao rồi	k#o1#Nm1#_1# v#ie6b#k6b#_6b# t#wp2#7_X2#n2#_2# n#a_X2#j2#_2# s#a1#w1#_1# z#o2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_272.wav	có tiến triển gì không	k#O5a#_5a# t#ie5a#n5a#_5a# ts#ie3#n3#_3# z#i2#_2# x#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_273.wav	toàn lũ ăn hại chả ra sao cả	t#wp2#a2#n2#_2# l#u4#_4# a_X1#n1#_1# h#a6a#j6a#_6a# ts#a3#_3# z#a1#_1# s#a1#w1#_1# k#a3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_274.wav	làm việc thì chậm mà cứ đòi tăng lương	l#a2#m2#_2# v#ie6b#k6b#_6b# t_h#i2#_2# ts#7_X6a#m6a#_6a# m#a2#_2# k#M5a#_5a# d#O2#j2#_2# t#a_X1#N1#_1# l#M71#N1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_275.wav	giải nhất là số bốn mươi bốn	z#a3#j3#_3# J#7_X5b#t5b#_5b# l#a2#_2# s#o5a#_5a# b#o5a#n5a#_5a# m#M71#j1#_1# b#o5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK17/VIVOSSPK17_276.wav	ông ấy đã đạt đến cảnh giới tối cao	o1#Nm1#_1# 7_X5a#j5a#_5a# d#a4#_4# d#a6b#t6b#_6b# d#e5a#n5a#_5a# k#E_X3#J3#_3# z#75a#j5a#_5a# t#o5a#j5a#_5a# k#a1#w1#_1#
